manufacturer,mpn,part_label,category,kind,observed_property,actuatable_property,feature_of_interest,vcc_min,vcc_max,i_active_mA,i_idle_uA,iface,i2c_addr_default,i2c_addr_range,spi_max_mhz,uart_baud,sample_rate_max_hz,latency_ms,accuracy_pct,range_min,range_max,units,datasheet_url,product_url,offer_price,currency,lifecycle,notes,Unnamed: 29,Unnamed: 30,Unnamed: 31
Fritzing Part-o-matic,,SN74LS21N,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Scandola Erik,,SN74LS32N,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SN74LVC1G08,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Steven Vogel,,SN74LVC2G14DBVR,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO08,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
stephane,,SO08-EIAJ,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO08w,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO14,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO14w,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO16,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO16w,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO18W,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO20W,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO-24W,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO-24x,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO-28W,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO-28x,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO-32W,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO-32x,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO-36w,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SO-36x,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
fabian althaus,,sodaq mbili,Tool,,,,,,,,,,,,,,,,,,,,,http://mbili.sodaq.net/,,,,imported_from_fritzing,,,
jonathan,,SOIC-14,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SOIC18-W,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
f.althaus,,Soil Moisture Sensor,Sensor,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13322,,,,imported_from_fritzing,,,
www.fritzing.org,,SOLAR-IXYS,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Generic,,Soldering Kit,tooling,soldering_kit,,,,,,,,,,,,,,,,,,,,,,https://a.co/d/f3KsYLi,,,Soldering iron + accessories,Soldering iron + accessories,Soldering iron + accessories
www.fritzing.org,,Solder Jumper,Tool,helper,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Lionel Michel,,Solenoid,Actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Peter Van Epp (vanepp in forums),,Sony Spresense,Tool,,,,,,,,,,,,,,,,,,,,,https://www.sony-semicon.co.jp/products_en/spresense/,,,,imported_from_fritzing,,,
Fabian Althaus,,Sparkcore Shield,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
BDub @ Technobly.com,,Spark Core (v1.0),Tool,,,,,,,,,,,,,,,,,,,,,http://spark.io,,,,imported_from_fritzing,,,
f.althaus,,SparkFun ESP8266 Thing,Controller,controller,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13231,,,,imported_from_fritzing,,,
fredrmag,,SparkFun IMU Breakout - MPU-9250,Tool,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13762,,,,imported_from_fritzing,,,
joev.noise,,SparkFun Load Sensor Combinator,Sensor,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13281,,,,imported_from_fritzing,,,
Althaus,,SparkFun - microSD Transflash,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
f.althaus,,SparkFun MIDI Shield,Tool,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/9595,,,,imported_from_fritzing,,,
SparkFun and Fritzing toolkit,,SparkFun RPI-1031 Tilt-a-Whirl Breakout,Tool,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/10621,,,,imported_from_fritzing,,,
f.althaus,,SparkFun Stepoko,Tool,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13155,,,,imported_from_fritzing,,,
www.fritzing.org,,SPDT Slide Switch,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SPEAKER,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SPEAKJET,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SPI_FLASH-X25XX,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SPM0204UD5,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Peter Van Epp (vanepp in forums),,Spresense ext board,Tool,,,,,,,,,,,,,,,,,,,,,https://developer.sony.com/develop/spresense/,,,,imported_from_fritzing,,,
www.fritzing.org,,SPST Switch,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SPX29302,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
tigoe,,Square Pushbutton,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Analog Devices,,SSM2212 - Audio Dual Matched NPN Transistor,Tool,,,,,,,,,,,,,,,,,,,,,http://www.analog.com/ssm2212,,,,imported_from_fritzing,,,
Analog Devices,,SSM2220 - Audio Dual Matched PNP Transistor,Tool,,,,,,,,,,,,,,,,,,,,,http://www.analog.com/ssm2220,,,,imported_from_fritzing,,,
jonathan,,SSOP16,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SSOP20,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SSOP24,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SSOP28DB,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,SSOP48,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,STA540,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,STARBOARD_GND,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,STARBOARD_PWR,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Peter Boman,,Stepper Motor - Bipolar,Actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Peter Boman,,Stepper Motor - Unipolar,Actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,Stereo 3.7W Class D Amplifier,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,ST-GYRO-PR,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,ST-GYRO-PY,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,STM32F103,Controller,controller,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Jungho Park (modified by vanepp jan 2019),,STM32F103C8T6 blue mini board,Controller,controller,,,,,,,,,,,,,,,,,,,,https://wiki.stm32duino.com/index.php?title=Blue_Pill,,,,imported_from_fritzing,,,
Frode Lillerud,,STM32F40x,Controller,controller,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
fabian althaus,,STM32 Nucleo boards,Controller,controller,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,STM811,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,STP16CP05,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,STW5093,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SUP500F,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
stefanhermann,,Super Flux LED blue,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
stefanhermann,,Super Flux RGB LED (com. anode),Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
stefanhermann,,Super Flux RGB LED (com. cathode),Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SV74LV4052APWR,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SWITCH-4PDT,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SWITCH-DPDT,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,Switching step-up voltage regulator,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SWITCH-MOMENTARY-2,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SWITCH-SP3T,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SWITCH_SPDT,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,SWITCH-SPST-2,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
f.althaus,,sx1509 breakout,Tool,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13601,,,,imported_from_fritzing,,,
Stephen Parry,,Taiway 100-SP-X-T1 SPDT Miniature Toggle Switch,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Nitay Megides (modified by vanepp july 2019),,Talon SRX,Tool,,,,,,,,,,,,,,,,,,,,,http://www.ctr-electronics.com/Talon%20SRX%20User's%20Guide.pdf,,,,imported_from_fritzing,,,
Fritzing Team,,Tantalum Capacitor,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TB6621FNG,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TC7SU04F,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TCM8240MD,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TCMT1103-OPTO,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Lionel Michel,,Teensy 2.0,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
lionelmichel,,Teensy++ 2.0,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Fabian Althaus,,Teensy 3.0,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Fabian Althaus modified by Ouinouin,,Teensy 3.1,Tool,,,,,,,,,,,,,,,,,,,,,http://www.pjrc.com/teensy,,,,imported_from_fritzing,,,
www.fritzing.org,,TEMPERATURE-SENSOR,Sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Brendan Howell,,Temperature Sensor (Thermistor),Sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TEST-POINT,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Riccardo Marchesi,,Textile Analog Pressure Sensor,Sensor,,,,,,,,,,,,,,,,,,,,,http://www.plugandwear.com/default.asp?mod=product&cat_id=86&product_id=223,,,,imported_from_fritzing,,,
Riccardo Marchesi,,Textile Potentiometer,Tool,,,,,,,,,,,,,,,,,,,,,http://www.plugandwear.com/default.asp?mod=product&cat_id=86&product_id=209,,,,imported_from_fritzing,,,
Riccardo Marchesi,,Textile Pushbutton,Tool,,,,,,,,,,,,,,,,,,,,,http://www.plugandwear.com/default.asp?mod=product&cat_id=86&product_id=227,,,,imported_from_fritzing,,,
Riccardo Marchesi,,Textile Stretch Sensor,Sensor,,,,,,,,,,,,,,,,,,,,,http://www.plugandwear.com/default.asp?mod=product&cat_id=86&product_id=167,,,,imported_from_fritzing,,,
www.fritzing.org,,TFM-511P,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
SparkFun,,Thermal Printer,Tool,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10438,,,,imported_from_fritzing,,,
SparkFun,,Thumb Joystick,Tool,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9110,,,,imported_from_fritzing,,,
www.fritzing.org,,Thumb Joystick,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Fabian Althaus,,TI Launchpad MSP430G2,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Lionel Michel,,Tilt Switch,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
"Sayanee Basu, Leon Lim, f.althaus",,TILT-SWITCH-SW-200D,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Dirk van Oosterbosch,,Tiny Breadboard,Tool,helper,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TJA1040,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Dirk van Oosterbosch,,TLP621,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Analog Devices,,"TMP01 - Low Power, Programmable Temperature Controller",Sensor,sensor,,,,,,,,,,,,,,,,,,,,http://www.analog.com/tmp01,,,,imported_from_fritzing,,,
www.fritzing.org,,TMP102,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TMP36,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Jonathan Cohen,,TMP36 Temperature Sensor,Sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Jenny,,Toggle Switch,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TOUCH,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TOUCH-SCREEN,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Dirk van Oosterbosch,,TPA2000D1 Audio Amplifier,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TPS61200,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TPS6211*,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TPS6214X,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,TQFP32-5MM,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRACKBALL,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRANSCHIPTC5747,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRANSFORMER,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRANSISTOR_NPN,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRANSISTOR_NPN_2,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRANSISTOR_PNP,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRF-24G,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRIAC,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
SparkFun,,Tri-Axis Gyro Breakout - L3G4200D,Tool,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10612,,,,imported_from_fritzing,,,
www.fritzing.org,,Tri-Color LED SMD,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Brendan Howell,,Trimmer Potentiometer,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Stefan Hermann,,Trimmer Potentiometer,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TRIMPOT,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,Triple Axis Accelerometer,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
SparkFun,,Triple Axis Accelerometer Breakout - ADXL335,Tool,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9269,,,,imported_from_fritzing,,,
SparkFun,,Triple Axis Accelerometer Breakout - ADXL345,Tool,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9836,,,,imported_from_fritzing,,,
SparkFun,,Triple Axis Gyro Breakout ITG-3200,Tool,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9801,,,,imported_from_fritzing,,,
SparkFun,,Triple Axis Magnetometer - HMC5883 Breakout,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
SFE and Fritzing,,TRRS 3.5mm Jack Breakout,Tool,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/11570,,,,imported_from_fritzing,,,
www.fritzing.org,,TS3A5017,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Stefan Hermann,,"TSOP312.., 314..",Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
fabian,,TSSOP20,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TVP5150,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,TVS,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,UBW32_PIC32MX4XXL,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
fabian althaus,,Udoo Board,Tool,,,,,,,,,,,,,,,,,,,,,http://www.udoo.org/,,,,imported_from_fritzing,,,
www.fritzing.org,,U.FL,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Mr.T,,ULN2003A,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Revolution Education Ltd,,ULN2003A,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Revolution Education Ltd,,ULN2803A,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Generic,HC-SR04,Ultrasonic Sensor HC-SR04,sensor,distance,distance,,garage_space,5,5,,,GPIO_TRIGGER_ECHO|GPIO,GPIO_TRIGGER_ECHO,,,,,,,,,,,,https://a.co/d/7q0t4N3,,,,,,
Revolution Education Ltd,,uM-FPUv2,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Revolution Education Ltd,,uM-FPUv3,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,UM-FPU_V3_1,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,UNBUFFERED_INVERTER,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,***Unproven!!!***,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,USB3318,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,USB_AB,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Lionel Michel,,USB connector,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
"www.fritzing.org, f.althaus",,USB Connectors,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,USB Connectors,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,USB FIFO Controller,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
SparkFun,,USB LiPoly Charger,PowerSupply,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10161,,,,imported_from_fritzing,,,
www.fritzing.org,,USB_MICROB_PLUG,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,USB+SHIELD,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,USB UART,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V18ZA2P,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
jonathan,,Variable Capacitor,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,VARISTOR,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,VCNL4000,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,VENUS634,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,Venus638FLPX-L GPS Receiver,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,Vibration Motor- ROB-08449,Actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,VNH2SP30,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,Voltage Regulator,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Jenny,,Voltage Regulator - 3.3V,Tool,,,,,3.3,3.3,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Jenny,,Voltage Regulator - 5V,Tool,,,,,5,5,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Mr.T,,Voltage Regulator - 5V,Tool,,,,,5,5,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,Voltage Regulator LDO,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,Voltage Regulator LM1117,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Jenny,,Voltage Regulator - Variable,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V-REFERENCE,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG_LD1085,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG_LD1117VXX,Tool,,,,,1117,1117,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG_MC33269,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG_MIC2920,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG_MIC5216,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG MIC5219,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG_MIC5235,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG_NCP50X,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,V_REG_TPS61040,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Nitay Megides (modified by vanepp july 2019),,VRM,Tool,,,,,,,,,,,,,,,,,,,,,https://www.andymark.com/products/voltage-regulator-module,,,,imported_from_fritzing,,,
www.fritzing.org,,VS1000,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,VS1002,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,VS1033,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
www.fritzing.org,,VS1103,Tool,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,
Drasko DRASKOVIC,,WeIO,Tool,,,,,,,,,,,,,,,,,,,,,http://we-io.net,,,,imported_from_fritzing,,,
"Mike Causer, fixed:f.althaus",,WeMos D1 Mini,Tool,,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini 1 Button Shield,Tool,,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini Battery Shield,PowerSupply,power,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini Dual Base Shield,Tool,,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini Micro SD Shield,Tool,,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini Motor Shield,Actuator,,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini OLED Shield,Tool,,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini Protoboard Shield,Tool,,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini Relay Shield,Actuator,actuator,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini Relay Shield V2,Actuator,actuator,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
Mike Causer,,WeMos D1 Mini WS2812B RGB Shield,Tool,,,,,,,,,,,,,,,,,,,,,http://wemos.cc,,,,imported_from_fritzing,,,
