manufacturer,mpn,part_label,category,kind,observed_property,actuatable_property,feature_of_interest,vcc_min,vcc_max,logic_level,i_active_mA,i_idle_uA,iface,i2c_addr_default,i2c_addr_range,spi_max_mhz,uart_baud,sample_rate_max_hz,latency_ms,accuracy_pct,range_min,range_max,units,datasheet_url,product_url,offer_price,currency,lifecycle,notes,package_case,pin_count,temp_min_c,temp_max_c,clock_mhz
www.fritzing.org,,EBM001,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stefan Hermann,,EDGY,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
stefanhermann,,EDGY Analog In,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,EDISON,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,EEPROM-I2C,tooling,ic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Brendan Howell,,Electrolytic Capacitor,tooling,capacitor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Christoph Wempe,,Electrolytic Capacitor,tooling,capacitor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Mr.T,,Electrolytic Capacitor,tooling,capacitor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Brett Walach & Julien Vanier; fix: f.althaus,,Electron,controller,particle,,,,,,,,,,,,,,,,,,,,,https://www.particle.io,,,,imported_from_fritzing,,,,,
ELEGOO,ESP-WROOM-32,ELEGOO ESP-WROOM-32 (Bluetooth),controller,esp32,,,embedded_platform,3.3,3.3,,,,,I2C|SPI|UART|ADC|GPIO,,,,,,,,,,,,,,ESP32 dev board,,,,,,
www.fritzing.org,,EM406 GPS Connector,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,EM406_OUTLINE,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,EM408_CON,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,EM408_OUTLINE,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ENC28J60,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ENCODER_2LED,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ENCODER-QUADRATURE,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ENCODER_RGB_CA,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
ENS+ASAIR,ENS160+AHT21,ENS160 eCO2/TVOC + AHT21 Temp/Humidity,sensor,environment_multi,eCO2|TVOC|temperature|humidity,,room_air,3.3,5.0,,,,,I2C,,,,,,,,,,,,https://a.co/d/hXQ6jwH,,,,,,,,
Atlas Scientific,,ENV-32X Flash Memory Data Logger,tooling,ic,,,,,,,,,,,,,,,,,,,,,https://www.atlas-scientific.com/product_pages/embedded/env-32x.html,,,,imported_from_fritzing,,,,,
www.fritzing.org,,EP2C8_PQ208,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,E-Paper Eval Board,actuator,display_epaper,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10304,,,,imported_from_fritzing,,,,,
YDonnelly fixed f.althaus,,ESP8266 WiFi Module,controller,controller,,,,,,,,,,,,,,,,,,,,,http://www.esp8266.com,,,,imported_from_fritzing,,,,,
YDonnelly; Geert Roumen; greg-ware; Simone Picchioni + fix:f.althaus,,ESP8266 WiFi Module,controller,controller,,,,,,,,,,,,,,,,,,,,,http://www.esp8266.com,,,,imported_from_fritzing,,,,,
Gordon Williams + F.Althaus,,Espruino Pico,tooling,ic,,,,,,,,,,,,,,,,,,,,,http://www.espruino.com/Pico,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ET312 GPS Receiver,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,Ethernet Pro,tooling,component,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10536,,,,imported_from_fritzing,,,,,
www.fritzing.org,,F25,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FB,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FC30,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Peter Van Epp (vanepp in forums),,fc-51,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
f.althaus,,FemtoBuck LED Driver,actuator,led,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/12937,,,,imported_from_fritzing,,,,,
Fritzing Team,,Film/Foil Capacitor,tooling,capacitor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FKIT-COIN_CELL,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FKIT-RIBBON_CONNECTOR,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FKIT-SNAP_CONNECTOR,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Polvtor,,Flexible Plastic Sheet (Door Panel),mechanical,door_panel,,,,,,,,,,,,,,,,,,,,,,,https://www.amazon.ca/Polvtor-Flexible-Materials-Handicrafts-Decoration/dp/B0CCMNPWGW/,,,,,,,
Atlas Scientific,,FLO-30 Circuit,tooling,component,,,,,,,,,,,,,,,,,,,,,https://www.atlas-scientific.com/product_pages/embedded/flo-30.html,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FM Transmitter,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
althaus,,Fritzing Logo,tooling,component,,,,,,,,,,,,,,,,,,,,,http://www.fritzing.org,,,,imported_from_fritzing,,,,,
Revolution Education Ltd,,FRM010,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Revolution Education Ltd,,FRM050,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FT2232D,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Steven Vogel,,FT230XQ,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FT232RQ,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FTDI_BASIC,tooling,ic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,FTDI Basic Programmer,tooling,ic,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9716,,,,imported_from_fritzing,,,,,
www.fritzing.org,,FUSE,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Carlos Hansen,,Fuse with Handler,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,G3VM-61E1,tooling,component,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,GainSpan WiFi Breakout,tooling,breakout,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10505,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GAS_SENSOR,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,Gas Sensor Breakout Board,sensor,sensor,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8891,,,,imported_from_fritzing,,,,,
DKARDU,,Gas Sensor Module,sensor,gas_smoke,smoke,,room_air,5.0,5.0,,,,,ADC,,,,,,,,,,,,,,,Returns integer 0–360; threshold ~70,,,,,
www.fritzing.org,,GE863 Cellular Module with GPS,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GE864,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GE865,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GE865_2,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GEIGER_TUBE,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,General purpose bipolar Timer,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Dirk van Oosterbosch,,Generic Bajillion Hole Breadboard,tooling,breadboard,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Mike Causer,,Gizwits WiFi Witty ESP-12F,tooling,component,,,,,,,,,,,,,,,,,,,,,http://site.gizwits.com/en/developer/,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GM862 Cellular Module with GPS,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GND_CONNECT,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Lionel Michel,,GogoBoard 4.0,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GP1A57HR,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GP-2106,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GPS-09838,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GPS Antenna Amp,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GR-10 GPS Receiver Module,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Graphical LCD 128x64,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove 3 Axis Digital Accelerometer 16g,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove 4 Digit Display,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove Button,mechanical,switch,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove Buzz,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove Infrared Emitter,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove Infrared Receiver,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove Light Sensor,sensor,light,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove OLED 128x96,actuator,display_oled,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove Temperature Sensor,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GS1011,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,GS406SMD,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,_h3_MPL115A1 (SPI) and MPL115A2 (I2C) Miniature Digital Barometer__h3_,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Alan Smith,,Half breadboard,tooling,breadboard,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Brendan Howell,,Half-Breadboard,tooling,breadboard,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HALL-EFFECT,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Dirk van Oosterbosch,,H-Bridge,actuator,motor_driver,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Alfonso Abelenda Escudero,,HCF 4067,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
tigoe,,HCMS-29xx,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Ricky Ng-Adam fixed by FA,,hc-sr04,sensor,distance,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Richard Bruneau,,HC-SR04 Ultrasonic Distance Sensor,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HDJD-S822-QR999,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 1,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 10,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 11,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 12,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 2,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 3,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 4,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 5,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 5x2,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 6,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Header 8,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Sorki,,HEF4094,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HEF4543,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stephen Parry,,Hexadecimal Rotary Encoder,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HEX_CONVERTER,power,regulator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Dirk van Oosterbosch,,Hex Inverter Schmitt Trigger SN74HC14,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Michael Zaidman,,HiFive1,tooling,component,,,,,,,,,,,,,,,,,,,,,https://www.sifive.com/boards/hifive1,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HIH-4030,sensor,temp_humidity,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stephen Lilley,,Hirose DF13 Series Header,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Iyad Nahas,,HLK-PM01,tooling,component,,,,,,,,,,,,,,,,,,,,,http://www.hlktech.net/product_detail.php?ProId=54,,,,imported_from_fritzing,,,,,
Leroy Förster,,HLK-PM12,tooling,component,,,,,,,,,,,,,,,,,,,,,http://www.hlktech.net/product_detail.php?ProId=56,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC1041Z,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC1051Z,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC1052L,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC5843,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC5883L,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC6042,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC6343,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC6352,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HT8950,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stefan Hermann,,HT SSOP28,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Fabian Althaus,,HT SSOP28 pad,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Martha Maldonado,,Humidity and Temperature Sensor RHT03,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,Humidity Sensor - HIH-4030 Breakout,sensor,sensor,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9569,,,,imported_from_fritzing,,,,,
wreutz,,Humidity Temperature Sensor SHT15,sensor,sensor,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8257,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HV826MG_BACKLIGHT,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Richard Bruneau fixed: f.althaus,,HX711 Weighing Sensor Module,sensor,generic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Jungho Park,,I2C level shifter bidirectional,tooling,ic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Takeshi Sasaki,,IchigoJam T,tooling,ic,,,,,,,,,,,,,,,,,,,,,https://ichigojam.net/index-en.html,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ICL3232,tooling,ic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ID-12_20,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,IDG1215,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,IDG300,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,IDG500,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
KingDarBoja,,IFR520 MOS module,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ILD213T,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,IMU3000,sensor,imu,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,IMU Analog Combo Board - 5 Degrees of Freedom,sensor,imu,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9268,,,,imported_from_fritzing,,,,,
Andre Knoerig,,IMU Digital Combo Board 6DOF,sensor,imu,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10121,,,,imported_from_fritzing,,,,,
Texas Instruments,INA226,INA226 Current/Power Monitor,sensor,current,current|power,,circuit_power,2.7,5.5,,,,,I2C,,,,,,,,,,,,,,,Shunt-based current/power monitor,,,,,
lionel,,Inductor,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Mr.T,,Inductor,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Inductors,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,,Infrared Flame Sensor Module,sensor,flame,flame_presence,,room_air,3.3,5.0,,,,,ADC|DIGITAL,,,,,,,,,,,,,,,Analog + digital comparator; typical Arduino module,,,,,
Lionel Michel,,Infrared Proximity Sensor,sensor,generic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
fabian althaus,,Intel Edison Arduinobreakout,controller,controller,,,,,,,,,,,,,,,,,,,,,http://www.intel.com/edison,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Intel Galileo,tooling,component,,,,,,,,,,,,,,,,,,,,,http://arduino.cc/en/ArduinoCertified/IntelGalileo,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Intel Galileo Gen2,tooling,component,,,,,,,,,,,,,,,,,,,,,http://arduino.cc/en/ArduinoCertified/IntelGalileo,,,,imported_from_fritzing,,,,,
KingDarBoja,,InvenSense MPU6050,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,INVERTER,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,INVERTING_SCHMITT_TRIGGER,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,IOIO for Android,tooling,component,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10748,,,,imported_from_fritzing,,,,,
www.fritzing.org,,iPod Female Connector,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,iPod Male Connector,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,IRF7507,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,IRRECEIVER,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,IR Receiver Breakout,tooling,breakout,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8554,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ISD1900,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,ISD1932 Voice Recorder w/ Mic,tooling,ic,,,,1932.0,1932.0,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9579,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ISL29102,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ISZ500,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ITG-3200,sensor,gyro,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,IXZ500,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Jean-Claude Wippler,,JeeNode wireless microcontroller,controller,controller,,,,,,,,,,,,,,,,,,,,,http://jeelabs.net/projects/hardware/wiki/JeeNode,,,,imported_from_fritzing,,,,,
Jean-Claude Wippler,,JeePlug experimenter's board,tooling,component,,,,,,,,,,,,,,,,,,,,,http://jeelabs.net/projects/hardware/wiki/Jee_Plug,,,,imported_from_fritzing,,,,,
www.fritzing.org,,JOYSTICK_MINI,tooling,ic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,JOYSTICK-PSP1000,tooling,ic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stephen G. Parry,,JST-03JQ-BT,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stephen G. Parry,,JST-B3P-VH,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stephen G. Parry,,JST-VHR-3N,mechanical,connector,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Jumper,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,JUMPER-3,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,JUMPER-3-OLD,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Elegoo,,Jumper Wires Kit (120pcs),tooling,wire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Hansen Mendoza,,KA78R05 Low Dropout Voltage Regulator,power,regulator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,KENT_LCD_CONN,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Revolution Education Ltd,,L293D,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,L298,actuator,motor_driver,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,L298_BRIDGE_DRIVER,actuator,motor_driver,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,L6470,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LASSEN_IQ_GPS,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stefan Hermann,,LBT2088AH,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LCD-16X2,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LCD_BACKLIGHT_PADS,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LCD_CFAX,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Lionel Michel,,LCD screen,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
F.Althaus,,LDH-45-350B,tooling,component,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,,LDR Module (Photoresistor),sensor,light,illuminance,,room_air,,,,,,ADC,,,,,,,,,,,,,,,Analog divider output,,,,,,
f.althaus,,LED BadgerArray,actuator,led,,,,,,,,,,,,,,,,,,,,,https://learn.sparkfun.com/tutorials/badgerhack,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LED_BARGRAPH_10,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stefan Hermann,,LED Dot Matrix 18mm (0.7 INCH),actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,LED Matrix - Serial Interface - Red/Green/Blue,actuator,led,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/760,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LED_RING,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
